id,name,image,description,category,sub_category,main_category,top_seller,price
4302,"Goldscrew PZ Flat countersunk Yellow-passivated Carbon steel Screw (Dia)4mm (L)40mm, Pack of 200",/images/products/goldscrew-pz-flat-countersunk-yellow-passivated-carbon-steel-screw-dia-4mm-l-40mm-pack-of-200.png,"Popular with the professional as it features a lower screw-in torque and faster drive speed. Note: Due to manufacturing processes, some of the larger sizes of screws are not fully threaded as illustrated. This pack of Prodrive recess countersunk flat head wood screws are constructed from a durable metal, are 40mm in length and come fully threaded. Deep, sharp, single thread for cutting cleanly through wood.",Screws,hardware,building_hardware,0,3.34
4303,"Diall PZ Carbon steel Multipurpose screw (Dia)4.5mm (L)75mm, Pack of 250",/images/products/goldscrew-pz-flat-countersunk-yellow-passivated-carbon-steel-screw-dia-4mm-l-40mm-pack-of-200.png,This pack of 250 olive coated shallow countersunk screws are constructed from durable carbon steel. This pack is ideal for a range of DIY projects. Recommended for outdoor use.,Screws,hardware,building_hardware,0,11
4304,"Diall Raised-countersunk Zinc-plated Carbon steel Switch box screw (Dia)3.5mm (L)50mm, Pack of 4",/images/products/diall-pz-carbon-steel-multipurpose-screw-dia-4-5mm-l-75mm-pack-of-250.png,"The product underwent a 24-hour salt spray test that ensures no red rust occurrence, making it durable and long lasting. They are 50mm in length, have a 3.5mm diameter and are fully threaded. This pack of four zinc plated switch box screws are constructed from durable carbon steel. This pack is ideal for a range of DIY projects.",Screws,hardware,building_hardware,0,3.76
4305,GoodHome Grandy Fixed Matt Silver PIR Motion sensor Outdoor Half wall light,/images/products/goodhome-grandy-fixed-matt-silver-pir-motion-sensor-outdoor-half-wall-light.png,"The sensor detects movement up to 5 meters, instantly activating the light to create visibility and safety. The design works well with all lights of this Grandy range to complete your lighting design scheme. This motion sensor wall light creates visibility at night and creates a welcoming atmosphere in your outdoor area. Adapted waterproof IP rating for high weather resistance.",Security lights,outdoor_lights,lighting_electrical,0,25
4306,MARTHA - CGC Black Double Wall Outdoor Garden LED Floodlight With Motion Sensor,/images/products/goodhome-grandy-fixed-matt-silver-pir-motion-sensor-outdoor-half-wall-light.png,"Height: 14.5 cm, Width: 25.3 cm, Depth: 15.6 cmTECHNICAL: Motion sensor can detect up to 15 metres & in a 120 degree angleLIGHT OUTPUT: 1700 lumens, 23.5W, 4000k built in cool white LED, clear diffuser delivers a smooth LED light in any 41 degree angleAPPLICATIONS:. Perfect wall light for gardens, patios, porch, driveways, garages, sheds, conservatories. Elegant yet powerful security floodlight in black with typical ""bike lamp"" design with adjustable PIR motion sensor. Elegant and modern design, aluminium or polycarbonate body with clear diffusersSIZE:.",Security lights,outdoor_lights,lighting_electrical,0,79.99
4307,GoodHome Chignik Fixed Stainless steel PIR Motion sensor Outdoor Wall light 60W,/images/products/goodhome-chignik-fixed-stainless-steel-pir-motion-sensor-outdoor-wall-light-60w.png,The unique design works well with all lights of this Chignik range to complete your lighting design scheme. Adapted waterproof IP rating for high weather resistance. This wall light creates visibility at night and creates a welcoming atmosphere in your outdoor area. The product must be securely fixed to the mounting surface using the screws and wall plugs supplied.,Security lights,outdoor_lights,lighting_electrical,0,42
4308,Black Solar-powered Cold white Integrated LED Floodlight 800lm,/images/products/black-solar-powered-cold-white-integrated-led-floodlight-800lm.png,Adapted waterproof IP rating for high weather resistance. The solar panel included enables you to install your light without any electrical work. Perfect for areas where conventional electrical supply is not available. Helps you save energy thanks to solar technology.,Security lights,outdoor_lights,lighting_electrical,0,34
4309,Litecraft Nura Stainless Steel Outdoor Wall Light with PIR Sensor,/images/products/litecraft-nura-stainless-steel-outdoor-wall-light-with-pir-sensor.png,"Exterior wall lights offered in a stylish range with different finishes3000K Warm White. The Nura 1 Light Outdoor Wall Light in Stainless Steel with PIR Sensor is the ideal wall lamp for helping to keep your home secure. Adjustable wall lights offer practical task lighting to direct the light where you need it. Wall Lights are ideal for adding style, illumination or brightening dark corners or alcoves.",Security lights,outdoor_lights,lighting_electrical,0,41
4310,GoodHome Docker Fixed Matt Black PIR Motion sensor Outdoor Wall light 25W,/images/products/litecraft-nura-stainless-steel-outdoor-wall-light-with-pir-sensor.png,"The sensor detects movement up to 8 meters, instantly activating the light to create visibility and safety. The unique design works well with all lights of this Docker range to complete your lighting design scheme. Adapted waterproof IP rating for high weather resistance. This motion sensor wall light creates visibility at night and creates a welcoming atmosphere in your outdoor area.",Security lights,outdoor_lights,lighting_electrical,0,30
4311,Litecraft Alma Black 2 Lamp Outdoor LED Wall Flood Light,/images/products/litecraft-alma-black-2-lamp-outdoor-led-wall-flood-light.png,"Exterior wall lights offered in a stylish range with different finishes. Adjustable wall lights offer practical task lighting to direct the light where you need it. This twin flood light is IP65 rated for durability against weather conditions and is LED integrated for energy efficient illumination that you don't need to purchase bulbs for. Adjustable lighting for your driveway, garage, or back garden with the Alma Black 2 Lamp Modern Outdoor LED Wall Light, finished in black for a modern appearance.",Security lights,outdoor_lights,lighting_electrical,0,27
4312,Stanley Black Mains-powered Cool white Outdoor LED PIR Floodlight 800lm,/images/products/stanley-black-mains-powered-cool-white-outdoor-led-pir-floodlight-800lm.png,"Whether this be to ensure light over your garage, driveway or garden, or to provide you with an increased feeling of safety, this floodlight is both practical and functional. Angled bracket for easy installation180° beam angle. Integral LEDPIR sensor with adjustable LUX, sensitivity and timer. This slimline 10W LED floodlight with PIR from Stanley is the perfect light needed for your outdoor space.",Security lights,outdoor_lights,lighting_electrical,0,23
4313,500W Sensor Light Security Floodlight Outdoor Halogen Garden Flood Light Safety,/images/products/500w-sensor-light-security-floodlight-outdoor-halogen-garden-flood-light-safety.png,"HALOGEN FLOOD LIGHT WITH PIR MOTION SENSOR
At night, the built-in passive infrared (PIR) motion sensor turns on the floodlight when it detects motion in its coverage area of 180 degrees 12mtrs
Suitable for outdoor use
Weatherproof construction
Shatterproof glass. At night, the built-in passive infrared (PIR) motion sensor turns on the floodlight when it detects motion in its coverage area of 180 degrees 12mtrs. Features and benefitsHALOGEN FLOOD LIGHT WITH PIR MOTION SENSOR. Suitable for outdoor use.",Security lights,outdoor_lights,lighting_electrical,0,15.75
4314,GoodHome Lucan Black Mains-powered Cool white LED Floodlight 3000lm,/images/products/500w-sensor-light-security-floodlight-outdoor-halogen-garden-flood-light-safety.png,"This floodlight brings bright light to dark corners at night, creating outdoor security and safe passage. Designed with an easy installation system, this floodlight can be placed at the garage or front door, lighting up your entrance after dark. Adapted waterproof IP rating for very high weather resistance. An adjustable head allows you to direct the light where you need it most.",Security lights,outdoor_lights,lighting_electrical,0,21
4315,GoodHome Davern Black Mains-powered Cool white Outdoor LED PIR Motion sensor Floodlight 3000lm,/images/products/goodhome-davern-black-mains-powered-cool-white-outdoor-led-pir-motion-sensor-floodlight-3000lm.png,"The detachable sensor fits with the 2 positions of the head (vertical & horizontal)Multiple settings for time, sensitivity, and twilight allow you to tailor the sensor functions to meet your needs. Designed with an easy installation system, this floodlight can be placed at the garage or front door, lighting up your entrance after dark. Adapted waterproof IP rating for very high weather resistance. Head can be rotated up & down to focus light on essential areas.",Security lights,outdoor_lights,lighting_electrical,0,32
4316,Lyyt LED 20 LED Solar IP44 Security Light,/images/products/lyyt-led-20-led-solar-ip44-security-light.png,"This easy to install security light uses 2 fixing screws and wall plugs (supplied) and has 3 operational modes:
Mode 1: Operates at 100% brightness when triggered by movement
Mode 2: Operates at 50% brightness until triggered by movement
Mode 3: Constant light in the hours of darkness
. The intelligent motion sensor triggers a super bright LED light in the hours of darkness when motion is detected, providing a reliable and energy efficient solution for outdoor lighting illumination and security lighting.
. Features and benefitsA solar powered LED light with motion sensor and a super bright LED light for outdoor illumination and security lighting. The run time will be reduced during non-summer months as charge times are reduced by hours of daylight and light strength.",Security lights,outdoor_lights,lighting_electrical,0,11.65
4317,GoodHome Lucano Black Mains-powered Cool white Outdoor LED PIR Motion sensor Floodlight 3000lm,/images/products/lyyt-led-20-led-solar-ip44-security-light.png,"This integrated sensor floodlight brings bright light to dark corners at night, creating outdoor security and safe passage. The motion sensor automatically activates the light when movement is detected. Adapted waterproof IP rating for very high weather resistance. Designed with an easy installation system, this floodlight can be placed at the garage or front door, lighting up your entrance after dark.",Security lights,outdoor_lights,lighting_electrical,0,24
4318,Zinc Oust Black Mains-powered Cool white Outdoor LED PIR Double floodlight 480lm,/images/products/zinc-oust-black-mains-powered-cool-white-outdoor-led-pir-double-floodlight-480lm.png,"Durable rust & weather-proof polycarbonate bodyPIR sensor with adjustable LUX, sensitivity and timer. Made from high grade polycarbonate and rated to IP44 this unit should offer many years of service. This twin spot wall light features two bright LED heads which are adjustable so you can highlight specific items or dark areas. It can detect movement up to 8m away from the sensor, making it a perfect light for security purposes.",Security lights,outdoor_lights,lighting_electrical,0,26.5
4319,Blooma Weyburn White Mains-powered Cool white LED PIR Motion sensor Floodlight 800lm,/images/products/blooma-weyburn-white-mains-powered-cool-white-led-pir-motion-sensor-floodlight-800lm.png,"Sensor detects any movement up to 10 meters and is suitable for all outdoor weather variations such as rain. The integrated LED is long lasting, (around 7 hours per days across 10 years). This floodlight is ideal for lighting a pathway or driveway, to deter potential intruders and to help you to walk safely at night time. This 10W LED motion-sensor floodlight lights up your outdoor space.",Security lights,outdoor_lights,lighting_electrical,0,10
4320,Blooma Weyburn Black Mains-powered Cool white Outdoor LED PIR Motion sensor Floodlight 800lm,/images/products/blooma-weyburn-white-mains-powered-cool-white-led-pir-motion-sensor-floodlight-800lm.png,"Sensor detects any movement up to 10 meters and is suitable for all outdoor weather variations such as rain. The integrated LED is long lasting, (around 7 hours per days across 10 years). This floodlight is ideal for lighting a pathway or driveway, to deter potential intruders and to help you to walk safely at night time. This 10W LED motion-sensor floodlight lights up your outdoor space.",Security lights,outdoor_lights,lighting_electrical,0,17
4321,GoodHome Black Solar-powered Cool white Integrated LED Floodlight 400lm,/images/products/goodhome-black-solar-powered-cool-white-integrated-led-floodlight-400lm.png,"Multiple settings for time, sensitivity, and twilight allow you to tailor the sensor functions to meet your needs. Head adjusts up & down and from left to right to focus light on essential areas. The integrated sensor can be tilted to improve the detection range and angle. Adapted waterproof IP rating for very high weather resistance.",Security lights,outdoor_lights,lighting_electrical,0,34
4322,GoodHome Grandy Fixed Matt Dark Grey PIR Motion sensor Outdoor Half wall light 40W,/images/products/goodhome-black-solar-powered-cool-white-integrated-led-floodlight-400lm.png,"The sensor detects movement up to 5 meters, instantly activating the light to create visibility and safety. The design works well with all lights of this Grandy range to complete your lighting design scheme. This motion sensor wall light creates visibility at night and creates a welcoming atmosphere in your outdoor area. Adapted waterproof IP rating for high weather resistance.",Security lights,outdoor_lights,lighting_electrical,0,25
4323,Brennenstuhl Battery Powered Security Light PIR - Motion Detector Outdoor Light,/images/products/brennenstuhl-battery-powered-security-light-pir-motion-detector-outdoor-light.png,Lasts up to 800 days on one set of batteries (assuming 6 switches daily).Battery: 3x LR14/C/Baby (included)Lighting head can be tilted and swivelled. Battery powered PIR light - Infrared motion sensor with 180° detection angle and 10m range. Brennenstuhl Battery Powered Security Light PIR – Motion Detector Indoor or Outdoor Light - IP44.Wall-mounted. Its infrared motion detector has a 180° detection angle and a 10 metre range.,Security lights,outdoor_lights,lighting_electrical,0,34.72
4324,Litecraft Alma White Outdoor Wall Light with PIR Sensor,/images/products/litecraft-alma-white-outdoor-wall-light-with-pir-sensor.png,"Exterior wall lights offered in a stylish range with different finishes4000K Natural White. Integral LEDPIR Motion sensor for additional securityadd security or task lighting to your outside spaces. Adjustable wall lights offer practical task lighting to direct the light where you need it. Additionally featuring a PIR motion sensor, which triggers the light on as soon as it detects movement, making for a great security feature, and deterring unwanted intruders.",Security lights,outdoor_lights,lighting_electrical,0,22
4325,GoodHome Gambell Fixed Matt Dark grey Integrated LED PIR Motion sensor Outdoor Wall light,/images/products/goodhome-gambell-fixed-matt-dark-grey-integrated-led-pir-motion-sensor-outdoor-wall-light.png,The product must be securely fixed to the mounting surface using the screws and wall plugs supplied. This motion sensor wall light creates visibility at night and creates a welcoming atmosphere in your outdoor area. Adapted waterproof IP rating for high weather resistance. Purpose-Situable for mounting on wall in outdoor areas.,Security lights,outdoor_lights,lighting_electrical,0,42
4326,GoodHome Lucano Black Mains-powered Cool white Outdoor LED PIR Motion sensor Floodlight 1000lm,/images/products/goodhome-gambell-fixed-matt-dark-grey-integrated-led-pir-motion-sensor-outdoor-wall-light.png,"This integrated sensor floodlight brings bright light to dark corners at night, creating outdoor security and safe passage. The motion sensor automatically activates the light when movement is detected. Adapted waterproof IP rating for very high weather resistance. Designed with an easy installation system, this floodlight can be placed at the garage or front door, lighting up your entrance after dark.",Security lights,outdoor_lights,lighting_electrical,0,13
4327,"Extrastar 20W LED Solar Wall Lamp Floodlight PIR Sensor, 6500K",/images/products/goodhome-lucano-black-mains-powered-cool-white-outdoor-led-pir-motion-sensor-floodlight-1000lm.png,"Adjustable head (down 180°, left and right 60°)Wall-mounted. Solar security lights outdoor motion sensor have a powerful motion sensor. Mounting hardwarePIR Motion sensor. Solar Poweredenergy saving.",Security lights,outdoor_lights,lighting_electrical,0,24.99
