product,price,category,link,image,description
47 x 100mm x 2.4m Kiln Dried C16/C24 Whitewood E/Edges Timber,£8.28,Treated,https://ehsmith.co.uk/product/47-x-100mm-x-2-4m-kiln-dried-c16-c24-whitewood-e-edges-timber/,https://ehsmith.co.uk/wp-content/uploads/00037726-2-600x600.jpg,PEFC Tanalised Green
47 x 100mm x 3.6m Kiln Dried C16/C24 Whitewood E/Edges Timber,£12.36,Treated,https://ehsmith.co.uk/product/47-x-100mm-x-3-6m-kiln-dried-c16-c24-whitewood-e-edges-timber/,https://ehsmith.co.uk/wp-content/uploads/00037728-2-600x600.jpg,PEFC Tanalised Green
47 x 100mm x 3m Kiln Dried C16/C24 Whitewood E/Edges Timber,£10.32,Treated,https://ehsmith.co.uk/product/47-x-100mm-x-3m-kiln-dried-c16-c24-whitewood-e-edges-timber/,https://ehsmith.co.uk/wp-content/uploads/00037727-2-600x600.jpg,PEFC Tanalised Green
47 x 100mm x 4.8m Kiln Dried C16/C24 Whitewood E/Edges Timber,£16.50,Treated,https://ehsmith.co.uk/product/47-x-100mm-x-4-8m-kiln-dried-c16-c24-whitewood-e-edges-timber/,https://ehsmith.co.uk/wp-content/uploads/00037730-2-600x600.jpg,PEFC Tanalised Green
47 x 150mm x 3.6m Kiln Dried C16/C24 Whitewood E/Edges Timber,£18.60,Treated,https://ehsmith.co.uk/product/47-x-150mm-x-3-6m-kiln-dried-c16-c24-whitewood-e-edges-timber/,https://ehsmith.co.uk/wp-content/uploads/00037737-2-600x600.jpg,PEFC Tanalised Green
47 x 150mm x 4.8m Kiln Dried C16/C24 Whitewood E/Edges Timber,£24.78,Treated,https://ehsmith.co.uk/product/47-x-150mm-x-4-8m-kiln-dried-c16-c24-whitewood-e-edges-timber/,https://ehsmith.co.uk/wp-content/uploads/00037739-2-600x600.jpg,PEFC Tanalised Green
47 x 200mm x 4.8m Kiln Dried C16/C24 Whitewood E/Edges Timber,£33.00,Treated,https://ehsmith.co.uk/product/47-x-200mm-x-4-8m-kiln-dried-c16-c24-whitewood-e-edges-timber/,https://ehsmith.co.uk/wp-content/uploads/00037751-2-600x600.jpg,PEFC Tanalised Green
47 x 50mm x 3.6m Kiln Dried Ungraded Whitewood E/Edges Carcassing Timber,£8.10,Treated,https://ehsmith.co.uk/product/47-x-50mm-x-3-6m-kiln-dried-ungraded-whitewood-e-edges-carcassing-timber/,https://ehsmith.co.uk/wp-content/uploads/00037716-2-600x600.jpg,PEFC Tanalised Green
47 x 50mm x 4.8m Kiln Dried Ungraded Whitewood E/Edges Carcassing Timber,£10.86,Treated,https://ehsmith.co.uk/product/47-x-50mm-x-4-8m-kiln-dried-ungraded-whitewood-e-edges-carcassing-timber/,https://ehsmith.co.uk/wp-content/uploads/00037719-2-600x600.jpg,PEFC Tanalised Green
47 x 75mm x 2.4m Kiln Dried C16/C24 Whitewood E/Edges Timber,£6.18,Treated,https://ehsmith.co.uk/product/47-x-75mm-x-2-4m-kiln-dried-c16-c24-whitewood-e-edges-timber/,https://ehsmith.co.uk/wp-content/uploads/00037721-2-600x600.jpg,PEFC Tanalised Green
Rodo 18 x 12′ (5.4 x 3.6m) Prodec Heavyweight Tarpaulin,£25.74,Tarpaulins & Rubble Sacks,https://ehsmith.co.uk/product/rodo-18-x-12-5-4-x-3-6m-prodec-heavyweight-tarpaulin/,https://ehsmith.co.uk/wp-content/uploads/00025770-1-600x600.jpg,Manufacturers Code: CNTH1812
Rodo 18 x 12′ (5.4 x 3.6m) Prodec Tarpaulin Blue,£13.02,Tarpaulins & Rubble Sacks,https://ehsmith.co.uk/product/rodo-18-x-12-5-4-x-3-6m-prodec-tarpaulin-blue/,https://ehsmith.co.uk/wp-content/uploads/00025773-1-600x600.jpg,Manufacturers Code: CNT1812
Rodo 24 x 18′ (7.2 x 5.4m) Prodec Heavyweight Tarpaulin,£51.54,Tarpaulins & Rubble Sacks,https://ehsmith.co.uk/product/rodo-24-x-18-7-2-x-5-4m-prodec-heavyweight-tarpaulin/,https://ehsmith.co.uk/wp-content/uploads/00025771-1-600x600.jpg,Manufacturers Code: CNTH2418
Rodo 24 x 18′ (7.2 x 5.4m) Prodec Tarpaulin Blue,£25.74,Tarpaulins & Rubble Sacks,https://ehsmith.co.uk/product/rodo-24-x-18-7-2-x-5-4m-prodec-tarpaulin-blue/,https://ehsmith.co.uk/wp-content/uploads/00025774-1-600x600.jpg,Manufacturers Code: CNT2418
Rodo Heavy Duty Rubble Sack (10pk),£4.86,Tarpaulins & Rubble Sacks,https://ehsmith.co.uk/product/rodo-prodec-heavy-duty-rubble-sack-10pk/,https://ehsmith.co.uk/wp-content/uploads/00025838-1-600x600.jpg,Manufacturers Code: FFJHDS10
Armstead Trade 5L Pliolite Masonry Brilliant White,£37.56,Masonry Paints,https://ehsmith.co.uk/product/armstead-trade-5l-pliolite-masonry-brilliant-white/,https://ehsmith.co.uk/wp-content/uploads/00036595-1-600x600.jpg,Manufacturer Code: 1114390
Armstead Trade 5L Smooth Masonry Brilliant White,£28.80,Masonry Paints,https://ehsmith.co.uk/product/armstead-trade-5l-smooth-masonry-brilliant-white/,https://ehsmith.co.uk/wp-content/uploads/00036590-1-600x600.jpg,Manufacturer Code: 1114372
Armstead Trade 5L Pliolite Masonry Magnolia,£37.56,Masonry Paints,https://ehsmith.co.uk/product/armstead-trade-pliolite-masonry-magnolia-5l/,https://ehsmith.co.uk/wp-content/uploads/00036596-1-600x600.jpg,N/A
Ox 1200mm Level With Rule,£51.54,Measures & Levels,https://ehsmith.co.uk/product/ox-1200mm-level-with-rule/,https://ehsmith.co.uk/wp-content/uploads/00000029-2-600x600.jpg,
Dulux Trade 5L Weathershield Smooth Masonry Black,£49.44,Masonry Paints,https://ehsmith.co.uk/product/dulux-trade-5l-weathershield-smooth-masonry-black/,https://ehsmith.co.uk/wp-content/uploads/00004783-1-600x600.jpg,N/A
Dulux Trade 5L Weathershield Smooth Masonry Magnolia,£31.08,Masonry Paints,https://ehsmith.co.uk/product/dulux-trade-5l-weathershield-smooth-masonry-magnolia/,https://ehsmith.co.uk/wp-content/uploads/00004782-1-600x600.jpg,N/A
Dulux Trade 5L Weathershield Smooth Masonry Brilliant White,£31.08,Masonry Paints,https://ehsmith.co.uk/product/dulux-trade-weathershield-smooth-masonry-brilliant-white-5l/,https://ehsmith.co.uk/wp-content/uploads/00004788-1-600x600.jpg,N/A
Plasson MDPE 90° Elbow 25 x 25mm,£7.80,Soil & Waste,https://ehsmith.co.uk/product/plasson-mdpe-90-elbow-25-x-25mm/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00056928-600x600.jpg,N/A
Plasson MDPE 90° Tee 25 x 25 x 25mm,£11.58,Soil & Waste,https://ehsmith.co.uk/product/plasson-mdpe-90-tee-25-x-25-x-25mm/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00056855-600x600.jpg,N/A
Hammerite Metal Paint Hammered Black 750ml,£15.78,Masonry Paints,https://ehsmith.co.uk/product/hammerite-metal-paint-hammered-black-750ml/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00024913-600x600.jpg,N/A
Ox 1200mm Pro Level,£63.90,Measures & Levels,https://ehsmith.co.uk/product/ox-1200mm-pro-level/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00000023-600x600.jpg,
Ox 1800mm Pro Level,£91.14,Measures & Levels,https://ehsmith.co.uk/product/ox-1800mm-pro-level/,https://ehsmith.co.uk/wp-content/uploads/00000023-2-600x600.jpg,
Plasson MDPE Coupler 25 x 25mm,£4.62,Soil & Waste,https://ehsmith.co.uk/product/plasson-mdpe-coupler-25-x-25mm/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00056737-600x600.jpg,N/A
Ox 2000mm Pro Level,£126.54,Measures & Levels,https://ehsmith.co.uk/product/ox-2000mm-pro-level/,https://ehsmith.co.uk/wp-content/uploads/00000024-2-600x600.jpg,
Ox 230mm Trade Torpedo Level,£10.38,Measures & Levels,https://ehsmith.co.uk/product/ox-230mm-trade-torpedo-level/,https://ehsmith.co.uk/wp-content/uploads/00000035-2-600x600.jpg,
Ox 250mm Torpedo Level,£48.48,Measures & Levels,https://ehsmith.co.uk/product/ox-250mm-torpedo-level/,https://ehsmith.co.uk/wp-content/uploads/00000028-2-600x600.jpg,
Ox 250mm Trade Torpedo Level,£21.60,Measures & Levels,https://ehsmith.co.uk/product/ox-250mm-trade-torpedo-level/,https://ehsmith.co.uk/wp-content/uploads/00000034-2-600x600.jpg,Manufacturers code: OX-T027625
Ox 30m Trade Open Reel Tape,£20.76,Measures & Levels,https://ehsmith.co.uk/product/ox-30m-trade-open-reel-tape/,https://ehsmith.co.uk/wp-content/uploads/00000017-2-600x600.jpg,
Ox 50m Trade Open Reel Tape,£32.58,Measures & Levels,https://ehsmith.co.uk/product/ox-50m-trade-open-reel-tape/,https://ehsmith.co.uk/wp-content/uploads/00000018-2-600x600.jpg,
Ox 5m Pro Tape Measure,£17.64,Measures & Levels,https://ehsmith.co.uk/product/ox-5m-pro-tape-measure/,https://ehsmith.co.uk/wp-content/uploads/00000005_1-2-600x600.jpg,
Ox 5m Trade Tape Measure,£3.96,Measures & Levels,https://ehsmith.co.uk/product/ox-5m-trade-tape-measure/,https://ehsmith.co.uk/wp-content/uploads/00000007-2-600x600.jpg,
Ox 600mm Pro Level,£47.28,Measures & Levels,https://ehsmith.co.uk/product/ox-600mm-pro-level/,https://ehsmith.co.uk/wp-content/uploads/00000020-2-600x600.jpg,
Faithfull Plasterers Bath 1200 x 600 x 300mm,£41.16,Plastering Tools,https://ehsmith.co.uk/product/faithfull-plasterers-bath-1200-x-600-x-300mm/,https://ehsmith.co.uk/wp-content/uploads/00053187-1-600x600.jpg,N/A
Faithfull Plastic Float 11″,£5.40,Plastering Tools,https://ehsmith.co.uk/product/faithfull-plastic-float-11/,https://ehsmith.co.uk/wp-content/uploads/00053179-1-600x600.jpg,N/A
Faithfull Plastic Float 14″,£6.84,Plastering Tools,https://ehsmith.co.uk/product/faithfull-plastic-float-14/,https://ehsmith.co.uk/wp-content/uploads/00053180-1-600x600.jpg,N/A
Ox 100 x 180 x 10mm Pro Medium Edger,£21.66,Plastering Tools,https://ehsmith.co.uk/product/ox-100-x-180-x-10mm-pro-medium-edger/,https://ehsmith.co.uk/wp-content/uploads/00000212-1-600x600.jpg,
Ox 102 x 127mm Pro Internal Corner Trowel,£11.88,Plastering Tools,https://ehsmith.co.uk/product/ox-102-x-127mm-pro-internal-corner-trowel/,https://ehsmith.co.uk/wp-content/uploads/00000142-1-600x600.jpg,
Ox 102mm Pro Joint Knife,£9.78,Plastering Tools,https://ehsmith.co.uk/product/ox-102mm-pro-joint-knife/,https://ehsmith.co.uk/wp-content/uploads/00000161-1-600x600.jpg,
Ox 11″ Pro Ultra Flex Finish Trowel,£50.52,Plastering Tools,https://ehsmith.co.uk/product/ox-11-pro-ultra-flex-finish-trowel/,https://ehsmith.co.uk/wp-content/uploads/00000179-1-600x600.jpg,
Ox 120 x 600mm Pro Mixing Paddle,£18.96,Plastering Tools,https://ehsmith.co.uk/product/ox-120-x-600mm-pro-mixing-paddle/,https://ehsmith.co.uk/wp-content/uploads/00000146-1-600x600.jpg,
Ox 1200mm Speed Skim Semi Flex Plastering Rule,£79.62,Plastering Tools,https://ehsmith.co.uk/product/ox-1200mm-speed-skim-semi-flex-plastering-rule/,https://ehsmith.co.uk/wp-content/uploads/00000186-1-600x600.jpg,
Ox 127mm Pro Joint Knife,£10.20,Plastering Tools,https://ehsmith.co.uk/product/ox-127mm-pro-joint-knife/,https://ehsmith.co.uk/wp-content/uploads/00000162-1-600x600.jpg,
Ox 135 x 650mm Pro Mixing Paddle,£32.22,Plastering Tools,https://ehsmith.co.uk/product/ox-135-x-650mm-pro-mixing-paddle/,https://ehsmith.co.uk/wp-content/uploads/00000147-1-600x600.jpg,
Ox 152mm Pro Joint Knife,£11.28,Plastering Tools,https://ehsmith.co.uk/product/ox-152mm-pro-joint-knife/,https://ehsmith.co.uk/wp-content/uploads/00000163-1-600x600.jpg,
CT1 Sealant & Construction Adhesive 290ml Black,£11.94,Filling & Grab Adhesives,https://ehsmith.co.uk/product/ct1-sealant-construction-adhesive-290ml-black/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00089119-600x600.jpg,﻿﻿﻿
CT1 Sealant & Construction Adhesive 290ml Brown,£11.94,Filling & Grab Adhesives,https://ehsmith.co.uk/product/ct1-sealant-construction-adhesive-290ml-brown/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00089122-600x600.jpg,﻿﻿
CT1 Sealant & Construction Adhesive 290ml Clear,£12.54,Filling & Grab Adhesives,https://ehsmith.co.uk/product/ct1-sealant-construction-adhesive-290ml-clear/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00089127-600x600.jpg,﻿﻿﻿
CT1 Sealant & Construction Adhesive 290ml Grey,£11.94,Filling & Grab Adhesives,https://ehsmith.co.uk/product/ct1-sealant-construction-adhesive-290ml-grey/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00089121-600x600.jpg,﻿﻿﻿
CT1 Sealant & Construction Adhesive 290ml White,£11.94,Filling & Grab Adhesives,https://ehsmith.co.uk/product/ct1-sealant-construction-adhesive-290ml-white/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00089120-600x600.jpg,﻿﻿﻿
Everbuild Multi Stick Grab Adhesive 350ml White,£6.06,Filling & Grab Adhesives,https://ehsmith.co.uk/product/everbuild-multi-stick-grab-adhesive-350ml-white/,https://ehsmith.co.uk/wp-content/uploads/2021/02/00006936-1-600x600.jpg,N/A
Everbuild Pinkgrip 350ml,£4.14,Filling & Grab Adhesives,https://ehsmith.co.uk/product/everbuild-pinkgrip-350ml/,https://ehsmith.co.uk/wp-content/uploads/2021/02/00006914-1-600x600.jpg,N/A
Everbuild Pinkgrip Solvent Free But Its White C4 380ml,£3.18,Filling & Grab Adhesives,https://ehsmith.co.uk/product/everbuild-pinkgrip-solvent-free-but-its-white-c4-380ml/,https://ehsmith.co.uk/wp-content/uploads/2021/02/00006916-1-600x600.jpg,N/A
Everbuild Stixall Extreme Power Adhesive & Sealant 290ml Black,£5.82,Filling & Grab Adhesives,https://ehsmith.co.uk/product/everbuild-stixall-extreme-power-adhesive-sealant-290ml-black/,https://ehsmith.co.uk/wp-content/uploads/2021/02/stixall-1-1-600x600.jpg,﻿
Everbuild Stixall Extreme Power Adhesive & Sealant 290ml Brown,£5.82,Filling & Grab Adhesives,https://ehsmith.co.uk/product/everbuild-stixall-extreme-power-adhesive-sealant-290ml-brown/,https://ehsmith.co.uk/wp-content/uploads/2021/02/stixall-1-2-600x600.jpg,﻿
Everbuild Stixall Extreme Power Adhesive & Sealant 290ml Clear,£7.98,Filling & Grab Adhesives,https://ehsmith.co.uk/product/everbuild-stixall-extreme-power-adhesive-sealant-290ml-clear/,https://ehsmith.co.uk/wp-content/uploads/2021/02/stixall-1-6-600x600.jpg,﻿
Everbuild Stixall Extreme Power Adhesive & Sealant 290ml Grey,£5.82,Filling & Grab Adhesives,https://ehsmith.co.uk/product/everbuild-stixall-extreme-power-adhesive-sealant-290ml-grey/,https://ehsmith.co.uk/wp-content/uploads/2021/02/stixall-1-3-600x600.jpg,﻿
Dale 19mm Bales Catch Brass Plated,£3.60,Door Handles & Locks,https://ehsmith.co.uk/product/dale-19mm-bales-catch-brass-plated/,https://ehsmith.co.uk/wp-content/uploads/00055867-1-600x600.jpg,Manufacturer Code: DX40030
Dale 63mm Bolt Through Tubular Mortice Latch Polished Stainless Steel,£4.86,Door Handles & Locks,https://ehsmith.co.uk/product/dale-63mm-bolt-through-tubular-mortice-latch-polished-stainless-steel/,https://ehsmith.co.uk/wp-content/uploads/00055970-1-600x600.jpg,Manufacturer Code: DH002166
Dale 63mm Bolt Through Tubular Mortice Latch Satin Stainless Steel,£4.86,Door Handles & Locks,https://ehsmith.co.uk/product/dale-63mm-bolt-through-tubular-mortice-latch-satin-stainless-steel/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00055968-600x600.jpg,Manufacturer Code: DH002156
Dale 76mm Bolt Through Tubular Mortice Latch Polished Stainless Steel,£5.16,Door Handles & Locks,https://ehsmith.co.uk/product/dale-76mm-bolt-through-tubular-mortice-latch-polished-stainless-steel/,https://ehsmith.co.uk/wp-content/uploads/00055971-1-600x600.jpg,Manufacturer Code: DH002168
Dale 76mm Bolt Through Tubular Mortice Latch Satin Stainless Steel,£4.62,Door Handles & Locks,https://ehsmith.co.uk/product/dale-76mm-bolt-through-tubular-mortice-latch-satin-stainless-steel/,https://ehsmith.co.uk/wp-content/uploads/00055969-600x600.jpg,Manufacturer Code: DH002157
Dale 76mm Mortice Deadbolt and 5mm Follower Nickel Plated,£9.66,Door Handles & Locks,https://ehsmith.co.uk/product/dale-76mm-mortice-deadbolt-and-5mm-follower-nickel-plated/,https://ehsmith.co.uk/wp-content/uploads/00055972-1-600x600.jpg,Manufacturer Code: DH002175
Dale 76x25mm Necked Barrel Bolt Polished Chrome on Brass (Pre Packed),£6.18,Door Handles & Locks,https://ehsmith.co.uk/product/dale-76x25mm-necked-barrel-bolt-polished-chrome-on-brass-pre-packed/,https://ehsmith.co.uk/wp-content/uploads/00055947-1-600x600.jpg,Manufacturer Code: AX000019
Dale Aluminium Adjustable Roller Catch (Pre Packed),£4.32,Door Handles & Locks,https://ehsmith.co.uk/product/dale-aluminium-adjustable-roller-catch-pre-packed/,https://ehsmith.co.uk/wp-content/uploads/00055822-1-600x600.jpg,Manufacturer Code: DH007220
Dale Arc Lever on Round Rose Push Button Privacy Pol Chr/Satin Nickel,£35.40,Door Handles & Locks,https://ehsmith.co.uk/product/dale-arc-lever-on-round-rose-push-button-privacy-pol-chr-satin-nickel/,https://ehsmith.co.uk/wp-content/uploads/00055923-1-600x600.jpg,Manufacturer Code: DH003600-PRV
Dale Arc Lever on Round Rose Screw Rose Satin Nickel/Pold Chrome,£24.78,Door Handles & Locks,https://ehsmith.co.uk/product/dale-arc-lever-on-round-rose-screw-rose-satin-nickel-pold-chrome/,https://ehsmith.co.uk/wp-content/uploads/00055922-1-600x600.jpg,Manufacturer Code: DH003600
Dale Argo Lever on Round Rose Passage Satin Nickel/Polished Chrome,£24.78,Door Handles & Locks,https://ehsmith.co.uk/product/dale-argo-lever-on-round-rose-passage-satin-nickel-polished-chrome/,https://ehsmith.co.uk/wp-content/uploads/00055930-1-600x600.jpg,Manufacturer Code: DH003670
Dale Argo Privacy Set 57mm Latch Satin Nickel/Polished Chrome,£35.40,Door Handles & Locks,https://ehsmith.co.uk/product/dale-argo-privacy-set-57mm-latch-satin-nickel-polished-chrome/,https://ehsmith.co.uk/wp-content/uploads/00055931-1-600x600.jpg,Manufacturer Code: DH003670-PRV
Rodo 1200 x 300mm Prodec Platform Workstand,£109.44,Tables & Workstands,https://ehsmith.co.uk/product/rodo-1200-x-300mm-prodec-platform-workstand/,https://ehsmith.co.uk/wp-content/uploads/00025606-1-600x600.jpg,Manufacturer Code: DWDK612
Rodo 600 x 600mm Prodec Square Platform Workstand,£104.40,Tables & Workstands,https://ehsmith.co.uk/product/rodo-600-x-600mm-prodec-square-platform-workstand/,https://ehsmith.co.uk/wp-content/uploads/00025603-1-600x600.jpg,Manufacturer Code: DWDK606
Rodo 6’6″ x 2′ (2m x 600mm) Prodec Folding Paste Table,£77.34,Tables & Workstands,https://ehsmith.co.uk/product/rodo-66-x-2-2m-x-600mm-prodec-folding-paste-table/,https://ehsmith.co.uk/wp-content/uploads/00025527_1-1-600x600.jpg,Manufacturer Code: PFPT001
Rodo 700 x 300mm Prodec Platform Workstand,£58.02,Tables & Workstands,https://ehsmith.co.uk/product/rodo-700-x-300mm-prodec-platform-workstand/,https://ehsmith.co.uk/wp-content/uploads/00025604-1-600x600.jpg,Manufacturer Code: DWDK607
Rodo 800 x 300mm Prodec Platform Workstand,£83.40,Tables & Workstands,https://ehsmith.co.uk/product/rodo-800-x-300mm-prodec-platform-workstand/,https://ehsmith.co.uk/wp-content/uploads/00025605-1-600x600.jpg,Manufacturer Code: DWDK608
Rodo Prodec 2 Step Aluminium Step Up,£46.80,Tables & Workstands,https://ehsmith.co.uk/product/rodo-prodec-2-step-aluminium-step-up/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00025610-600x600.jpg,Manufacturer Code: LFD44AL
Werner Adjustable Pro Work Platform,£107.94,Tables & Workstands,https://ehsmith.co.uk/product/werner-adjustable-pro-work-platform,https://ehsmith.co.uk/wp-content/uploads/2022/07/00102755-600x600.jpg,Large platform provides a non-slip work surface.
Faithful 25L Plasterers Bucket White,£10.56,Buckets & Bins,https://ehsmith.co.uk/product/faithful-25l-plasterers-bucket-white/,https://ehsmith.co.uk/wp-content/uploads/00056326-1-600x600.jpg,Manufacturers Code: FAI5GBUCKET
Ox Pro Tough 15L Bucket,£7.56,Buckets & Bins,https://ehsmith.co.uk/product/ox-pro-tough-15l-bucket/,https://ehsmith.co.uk/wp-content/uploads/00000429-1-600x600.jpg,
Stadium Builders Bucket Black 14L (3 Gallon),£3.54,Buckets & Bins,https://ehsmith.co.uk/product/stadium-3-gallon-builders-bucket-black/,https://ehsmith.co.uk/wp-content/uploads/00056329-1-600x600.jpg,Manufacturers Code: BB4
Stadium 3 Gallon Builders Bucket Yellow,£4.80,Buckets & Bins,https://ehsmith.co.uk/product/stadium-3-gallon-builders-bucket-yellow/,https://ehsmith.co.uk/wp-content/uploads/00056330-1-600x600.jpg,Manufacturers Code: BB3/Y
Stadium 30L Plasterers Mixing Bucket,£7.92,Buckets & Bins,https://ehsmith.co.uk/product/stadium-30l-plasterers-mixing-bucket/,https://ehsmith.co.uk/wp-content/uploads/00056327-1-600x600.jpg,Manufacturers Code: BM195
Stadium Heavy Duty Plastic Dustbin & Lid,£21.00,Buckets & Bins,https://ehsmith.co.uk/product/stadium-heavy-duty-plastic-dustbin-lid/,https://ehsmith.co.uk/wp-content/uploads/00056337-1-600x600.jpg,BM199
Stadium Rhino 12L Flexi Tub Yellow,£5.40,Buckets & Bins,https://ehsmith.co.uk/product/stadium-rhino-12l-flexi-tub-yellow/,https://ehsmith.co.uk/wp-content/uploads/00056332-1-600x600.jpg,Manufacturers Code: BM5/12/Y
Stadium Rhino 26L Flexi Tub Yellow,£6.72,Buckets & Bins,https://ehsmith.co.uk/product/stadium-rhino-26l-flexi-tub-yellow/,https://ehsmith.co.uk/wp-content/uploads/00056333-1-600x600.jpg,N/A
Stadium Rhino 40L Flexi Tub Yellow,£9.36,Buckets & Bins,https://ehsmith.co.uk/product/stadium-rhino-40l-flexi-tub-yellow/,https://ehsmith.co.uk/wp-content/uploads/00056334-1-600x600.jpg,N/A
Stadium Rhino 75L Flexi Tub Yellow,£14.76,Buckets & Bins,https://ehsmith.co.uk/product/stadium-rhino-75l-flexi-tub-yellow/,https://ehsmith.co.uk/wp-content/uploads/00056335-1-600x600.jpg,N/A
EASYJoint All Weather Paving Joint Compound Basalt 12.5kg,£40.20,Jointing Compounds,https://ehsmith.co.uk/product/easyjoint-all-weather-paving-joint-compound-basalt-12-5kg/,https://ehsmith.co.uk/wp-content/uploads/2021/02/00059908-2-600x600.jpg,N/A
